State,Action,Reward
111112311.0,1.0,0.14492753623188406
111112311.0,2.0,-0.09230769230769231
111112311.0,3.0,0.047619047619047616
111112311.0,4.0,-0.08533916849015317
111112311.0,5.0,0.2517985611510791
111112311.0,8.0,0.05555555555555555
111112311.0,9.0,0.10392609699769054
111112323.0,1.0,0.3333333333333333
111112323.0,2.0,0.047619047619047616
111112323.0,3.0,0.0
111112323.0,4.0,0.047619047619047616
111112323.0,5.0,0.5555555555555556
111112332.0,1.0,0.3333333333333333
111112332.0,2.0,0.42857142857142855
111112332.0,3.0,1.0
111112332.0,4.0,0.3333333333333333
111112332.0,5.0,0.7333333333333333
111113112.0,1.0,0.3197278911564626
111113112.0,2.0,0.3108108108108108
111113112.0,3.0,0.20945945945945946
111113112.0,4.0,0.4074074074074074
111113112.0,5.0,0.5687103594080338
111113112.0,7.0,0.43875278396436523
111113112.0,8.0,0.23890063424947147
111113121.0,1.0,0.19402985074626866
111113121.0,2.0,-0.034013605442176874
111113121.0,3.0,0.3108108108108108
111113121.0,4.0,0.22077922077922077
111113121.0,5.0,0.43875278396436523
111113121.0,7.0,0.16546762589928057
111113121.0,9.0,0.23890063424947147
111113211.0,1.0,0.29770992366412213
111113211.0,2.0,0.19402985074626866
111113211.0,3.0,0.3197278911564626
111113211.0,4.0,0.3150105708245243
111113211.0,5.0,0.45323741007194246
111113211.0,8.0,0.16546762589928057
111113211.0,9.0,0.43875278396436523
111113223.0,1.0,-0.058823529411764705
111113223.0,2.0,-0.5294117647058824
111113223.0,3.0,0.23809523809523808
111113223.0,4.0,-0.058823529411764705
111113223.0,5.0,0.2857142857142857
111113232.0,1.0,0.3333333333333333
111113232.0,2.0,0.3333333333333333
111113232.0,3.0,0.047619047619047616
111113232.0,4.0,0.42857142857142855
111113232.0,5.0,0.7777777777777778
111113322.0,1.0,0.047619047619047616
111113322.0,2.0,-0.14285714285714285
111113322.0,3.0,-0.16666666666666666
111113322.0,4.0,0.16666666666666666
111113322.0,5.0,0.5555555555555556
111121113.0,1.0,0.19402985074626866
111121113.0,2.0,0.2517985611510791
111121113.0,3.0,0.4013605442176871
111121113.0,4.0,0.2517985611510791
111121113.0,6.0,0.39112050739957716
111121113.0,7.0,0.4013605442176871
111121113.0,8.0,0.39112050739957716
111121131.0,1.0,0.45323741007194246
111121131.0,2.0,0.2702702702702703
111121131.0,3.0,0.45323741007194246
111121131.0,4.0,0.43875278396436523
111121131.0,6.0,0.43875278396436523
111121131.0,7.0,0.5687103594080338
111121131.0,9.0,0.5687103594080338
111121233.0,1.0,0.5555555555555556
111121233.0,2.0,0.42857142857142855
111121233.0,3.0,1.0
111121233.0,4.0,0.7333333333333333
111121233.0,6.0,0.7777777777777778
111121311.0,1.0,0.4013605442176871
111121311.0,2.0,0.2517985611510791
111121311.0,3.0,0.19402985074626866
111121311.0,4.0,0.39112050739957716
111121311.0,6.0,0.2517985611510791
111121311.0,8.0,0.39112050739957716
111121311.0,9.0,0.4013605442176871
111121323.0,1.0,0.42857142857142855
111121323.0,2.0,1.0
111121323.0,3.0,0.42857142857142855
111121323.0,4.0,0.5555555555555556
111121323.0,6.0,0.5555555555555556
111121332.0,1.0,1.0
111121332.0,2.0,0.42857142857142855
111121332.0,3.0,0.5555555555555556
111121332.0,4.0,0.7777777777777778
111121332.0,6.0,0.7333333333333333
111122133.0,1.0,0.17647058823529413
111122133.0,2.0,0.17647058823529413
111122133.0,3.0,0.2857142857142857
111122133.0,4.0,1.0
111122133.0,7.0,0.7777777777777778
111122313.0,1.0,0.17647058823529413
111122313.0,2.0,0.0
111122313.0,3.0,-0.29411764705882354
111122313.0,4.0,1.0
111122313.0,8.0,0.5555555555555556
111122331.0,1.0,0.2857142857142857
111122331.0,2.0,-0.058823529411764705
111122331.0,3.0,0.0
111122331.0,4.0,1.0
111122331.0,9.0,0.7333333333333333
111123111.0,1.0,0.45323741007194246
111123111.0,2.0,0.43875278396436523
111123111.0,3.0,0.5687103594080338
111123111.0,4.0,0.2702702702702703
111123111.0,7.0,0.45323741007194246
111123111.0,8.0,0.43875278396436523
111123111.0,9.0,0.5687103594080338
111123123.0,1.0,0.17647058823529413
111123123.0,2.0,1.0
111123123.0,3.0,0.7777777777777778
111123123.0,4.0,0.17647058823529413
111123123.0,7.0,0.2857142857142857
111123132.0,1.0,1.0
111123132.0,2.0,0.6190476190476191
111123132.0,3.0,0.7777777777777778
111123132.0,4.0,0.6190476190476191
111123132.0,7.0,0.7777777777777778
111123213.0,1.0,0.2857142857142857
111123213.0,2.0,0.2857142857142857
111123213.0,3.0,1.0
111123213.0,4.0,0.2857142857142857
111123213.0,8.0,0.2857142857142857
111123231.0,1.0,0.7333333333333333
111123231.0,2.0,0.42857142857142855
111123231.0,3.0,1.0
111123231.0,4.0,0.5555555555555556
111123231.0,9.0,0.7777777777777778
111123312.0,1.0,1.0
111123312.0,2.0,0.5555555555555556
111123312.0,3.0,0.23809523809523808
111123312.0,4.0,0.6190476190476191
111123312.0,8.0,0.5555555555555556
111123321.0,1.0,0.5555555555555556
111123321.0,2.0,1.0
111123321.0,3.0,0.42857142857142855
111123321.0,4.0,0.42857142857142855
111123321.0,9.0,0.5555555555555556
111131112.0,1.0,-0.09230769230769231
111131112.0,2.0,0.05555555555555555
111131112.0,3.0,0.1292517006802721
111131112.0,4.0,0.05555555555555555
111131112.0,6.0,-0.006564551422319475
111131112.0,7.0,0.1292517006802721
111131112.0,8.0,-0.006564551422319475
111131121.0,1.0,0.05555555555555555
111131121.0,2.0,-0.38571428571428573
111131121.0,3.0,0.05555555555555555
111131121.0,4.0,-0.0472972972972973
111131121.0,6.0,-0.0472972972972973
111131121.0,7.0,-0.006564551422319475
111131121.0,9.0,-0.006564551422319475
111131211.0,1.0,0.1292517006802721
111131211.0,2.0,0.05555555555555555
111131211.0,3.0,-0.09230769230769231
111131211.0,4.0,-0.006564551422319475
111131211.0,6.0,0.05555555555555555
111131211.0,8.0,-0.006564551422319475
111131211.0,9.0,0.1292517006802721
111131223.0,1.0,0.047619047619047616
111131223.0,2.0,-0.7894736842105263
111131223.0,3.0,-0.3684210526315789
111131223.0,4.0,-0.125
111131223.0,6.0,-0.15789473684210525
111131232.0,1.0,-0.29411764705882354
111131232.0,2.0,0.16666666666666666
111131232.0,3.0,-0.29411764705882354
111131232.0,4.0,-0.058823529411764705
111131232.0,6.0,-0.058823529411764705
111131322.0,1.0,-0.3684210526315789
111131322.0,2.0,-0.7894736842105263
111131322.0,3.0,0.047619047619047616
111131322.0,4.0,-0.15789473684210525
111131322.0,6.0,-0.125
111132111.0,1.0,0.05555555555555555
111132111.0,2.0,-0.0472972972972973
111132111.0,3.0,-0.006564551422319475
111132111.0,4.0,-0.38571428571428573
111132111.0,7.0,0.05555555555555555
111132111.0,8.0,-0.0472972972972973
111132111.0,9.0,-0.006564551422319475
111132123.0,1.0,0.16666666666666666
111132123.0,2.0,-0.3684210526315789
111132123.0,3.0,-0.15789473684210525
111132123.0,4.0,-0.3684210526315789
111132123.0,7.0,-0.15789473684210525
111132132.0,1.0,-0.29411764705882354
111132132.0,2.0,0.23809523809523808
111132132.0,3.0,1.0
111132132.0,4.0,-0.29411764705882354
111132132.0,7.0,-0.058823529411764705
111132213.0,1.0,0.42857142857142855
111132213.0,2.0,0.05263157894736842
111132213.0,3.0,-0.3684210526315789
111132213.0,4.0,-0.125
111132213.0,8.0,-0.15789473684210525
111132231.0,1.0,0.17647058823529413
111132231.0,2.0,0.3333333333333333
111132231.0,3.0,-0.058823529411764705
111132231.0,4.0,-0.29411764705882354
111132231.0,9.0,-0.058823529411764705
111132312.0,1.0,-0.125
111132312.0,2.0,-0.125
111132312.0,3.0,1.0
111132312.0,4.0,-0.125
111132312.0,8.0,-0.125
111132321.0,1.0,0.05263157894736842
111132321.0,2.0,-0.5789473684210527
111132321.0,3.0,0.23809523809523808
111132321.0,4.0,-0.3684210526315789
111132321.0,9.0,-0.125
111133122.0,1.0,-0.29411764705882354
111133122.0,2.0,-0.29411764705882354
111133122.0,3.0,-0.058823529411764705
111133122.0,4.0,0.23809523809523808
111133122.0,7.0,1.0
111133212.0,1.0,0.0
111133212.0,2.0,0.17647058823529413
111133212.0,3.0,-0.29411764705882354
111133212.0,4.0,0.5555555555555556
111133212.0,8.0,1.0
111133221.0,1.0,0.0
111133221.0,2.0,-0.5294117647058824
111133221.0,3.0,-0.058823529411764705
111133221.0,4.0,0.3333333333333333
111133221.0,9.0,1.0
111211113.0,1.0,0.047619047619047616
111211113.0,2.0,-0.09230769230769231
111211113.0,3.0,0.14492753623188406
111211113.0,5.0,0.2517985611510791
111211113.0,6.0,-0.08533916849015317
111211113.0,7.0,0.10392609699769054
111211113.0,8.0,0.05555555555555555
111211131.0,1.0,0.16546762589928057
111211131.0,2.0,0.22077922077922077
111211131.0,3.0,0.19402985074626866
111211131.0,5.0,0.43875278396436523
111211131.0,6.0,-0.034013605442176874
111211131.0,7.0,0.23890063424947147
111211131.0,9.0,0.3108108108108108
111211233.0,1.0,1.0
111211233.0,2.0,0.42857142857142855
111211233.0,3.0,0.3333333333333333
111211233.0,5.0,0.7333333333333333
111211233.0,6.0,0.3333333333333333
111211311.0,1.0,-0.04861111111111111
111211311.0,2.0,0.05555555555555555
111211311.0,3.0,0.22077922077922077
111211311.0,5.0,0.39112050739957716
111211311.0,6.0,-0.08533916849015317
111211311.0,8.0,0.12025316455696203
111211311.0,9.0,0.2631578947368421
111211323.0,1.0,0.0
111211323.0,2.0,0.047619047619047616
111211323.0,3.0,0.3333333333333333
111211323.0,5.0,0.5555555555555556
111211323.0,6.0,0.047619047619047616
111211332.0,1.0,0.23809523809523808
111211332.0,2.0,0.5
111211332.0,3.0,0.6190476190476191
111211332.0,5.0,0.7777777777777778
111211332.0,6.0,0.3333333333333333
111212133.0,1.0,0.0
111212133.0,2.0,-0.058823529411764705
111212133.0,3.0,-0.5294117647058824
111212133.0,5.0,1.0
111212133.0,7.0,0.3333333333333333
111212313.0,1.0,-0.29411764705882354
111212313.0,2.0,-0.5294117647058824
111212313.0,3.0,-0.29411764705882354
111212313.0,5.0,1.0
111212313.0,8.0,0.047619047619047616
111212331.0,1.0,-0.5294117647058824
111212331.0,2.0,-0.058823529411764705
111212331.0,3.0,0.0
111212331.0,5.0,1.0
111212331.0,9.0,0.3333333333333333
111213111.0,1.0,0.3150105708245243
111213111.0,2.0,0.22077922077922077
111213111.0,3.0,0.4074074074074074
111213111.0,5.0,0.2702702702702703
111213111.0,7.0,0.3150105708245243
111213111.0,8.0,0.22077922077922077
111213111.0,9.0,0.4074074074074074
111213123.0,1.0,0.17647058823529413
111213123.0,2.0,-0.058823529411764705
111213123.0,3.0,0.5
111213123.0,5.0,0.17647058823529413
111213123.0,7.0,-0.058823529411764705
111213132.0,1.0,0.7777777777777778
111213132.0,2.0,0.5
111213132.0,3.0,0.3333333333333333
111213132.0,5.0,0.6190476190476191
111213132.0,7.0,0.42857142857142855
111213213.0,1.0,1.0
111213213.0,2.0,-0.058823529411764705
111213213.0,3.0,0.5555555555555556
111213213.0,5.0,0.2857142857142857
111213213.0,8.0,-0.058823529411764705
111213231.0,1.0,1.0
111213231.0,2.0,0.42857142857142855
111213231.0,3.0,0.5555555555555556
111213231.0,5.0,0.5555555555555556
111213231.0,9.0,0.42857142857142855
111213312.0,1.0,0.42857142857142855
111213312.0,2.0,0.3333333333333333
111213312.0,3.0,0.3333333333333333
111213312.0,5.0,0.6190476190476191
111213312.0,8.0,0.16666666666666666
111213321.0,1.0,0.0
111213321.0,2.0,0.23809523809523808
111213321.0,3.0,0.3333333333333333
111213321.0,5.0,0.42857142857142855
111213321.0,9.0,0.16666666666666666
111221133.0,1.0,0.0
111221133.0,2.0,-0.058823529411764705
111221133.0,3.0,0.2857142857142857
111221133.0,6.0,1.0
111221133.0,7.0,0.7333333333333333
111221313.0,1.0,-0.29411764705882354
111221313.0,2.0,0.0
111221313.0,3.0,0.17647058823529413
111221313.0,6.0,1.0
111221313.0,8.0,0.5555555555555556
111221331.0,1.0,0.2857142857142857
111221331.0,2.0,0.17647058823529413
111221331.0,3.0,0.17647058823529413
111221331.0,6.0,1.0
111221331.0,9.0,0.7777777777777778
111223113.0,1.0,-0.29411764705882354
111223113.0,2.0,-0.058823529411764705
111223113.0,3.0,0.42857142857142855
111223113.0,7.0,0.2857142857142857
111223113.0,8.0,0.17647058823529413
111223131.0,1.0,0.3333333333333333
111223131.0,2.0,0.0
111223131.0,3.0,0.42857142857142855
111223131.0,7.0,0.5555555555555556
111223131.0,9.0,0.6190476190476191
111223233.0,1.0,1.0
111223233.0,2.0,0.0
111223233.0,3.0,1.0
111223311.0,1.0,0.047619047619047616
111223311.0,2.0,0.23809523809523808
111223311.0,3.0,0.16666666666666666
111223311.0,8.0,0.42857142857142855
111223311.0,9.0,0.6190476190476191
111223323.0,1.0,-0.5
111223323.0,2.0,1.0
111223323.0,3.0,0.5
111223332.0,1.0,1.0
111223332.0,2.0,0.5
111223332.0,3.0,0.5
111231111.0,1.0,-0.006564551422319475
111231111.0,2.0,-0.0472972972972973
111231111.0,3.0,0.05555555555555555
111231111.0,6.0,-0.38571428571428573
111231111.0,7.0,-0.006564551422319475
111231111.0,8.0,-0.0472972972972973
111231111.0,9.0,0.05555555555555555
111231123.0,1.0,0.23809523809523808
111231123.0,2.0,-0.5789473684210527
111231123.0,3.0,0.05263157894736842
111231123.0,6.0,-0.3684210526315789
111231123.0,7.0,-0.125
111231132.0,1.0,-0.058823529411764705
111231132.0,2.0,0.3333333333333333
111231132.0,3.0,0.17647058823529413
111231132.0,6.0,-0.29411764705882354
111231132.0,7.0,-0.058823529411764705
111231213.0,1.0,1.0
111231213.0,2.0,-0.125
111231213.0,3.0,-0.125
111231213.0,6.0,-0.125
111231213.0,8.0,-0.125
111231231.0,1.0,1.0
111231231.0,2.0,0.23809523809523808
111231231.0,3.0,-0.29411764705882354
111231231.0,6.0,-0.29411764705882354
111231231.0,9.0,-0.058823529411764705
111231312.0,1.0,-0.3684210526315789
111231312.0,2.0,0.05263157894736842
111231312.0,3.0,0.42857142857142855
111231312.0,6.0,-0.125
111231312.0,8.0,-0.15789473684210525
111231321.0,1.0,-0.15789473684210525
111231321.0,2.0,-0.3684210526315789
111231321.0,3.0,0.16666666666666666
111231321.0,6.0,-0.3684210526315789
111231321.0,9.0,-0.15789473684210525
111232113.0,1.0,-0.14285714285714285
111232113.0,2.0,-0.5789473684210527
111232113.0,3.0,-0.7894736842105263
111232113.0,7.0,-0.125
111232113.0,8.0,-0.3684210526315789
111232131.0,1.0,-0.5294117647058824
111232131.0,2.0,-0.16666666666666666
111232131.0,3.0,-0.5294117647058824
111232131.0,7.0,-0.29411764705882354
111232131.0,9.0,-0.29411764705882354
111232233.0,1.0,1.0
111232233.0,2.0,0.0
111232233.0,3.0,-1.0
111232311.0,1.0,-0.7894736842105263
111232311.0,2.0,-0.5789473684210527
111232311.0,3.0,-0.14285714285714285
111232311.0,8.0,-0.3684210526315789
111232311.0,9.0,-0.125
111232323.0,1.0,-0.5
111232323.0,2.0,-1.0
111232323.0,3.0,-0.5
111232332.0,1.0,-1.0
111232332.0,2.0,0.0
111232332.0,3.0,1.0
111233112.0,1.0,0.23809523809523808
111233112.0,2.0,0.3333333333333333
111233112.0,3.0,0.16666666666666666
111233112.0,7.0,0.5555555555555556
111233112.0,8.0,0.23809523809523808
111233121.0,1.0,0.23809523809523808
111233121.0,2.0,-0.16666666666666666
111233121.0,3.0,0.3333333333333333
111233121.0,7.0,0.3333333333333333
111233121.0,9.0,0.23809523809523808
111233211.0,1.0,1.0
111233211.0,2.0,0.23809523809523808
111233211.0,3.0,0.23809523809523808
111233211.0,8.0,0.3333333333333333
111233211.0,9.0,0.5555555555555556
111233223.0,1.0,1.0
111233223.0,2.0,-1.0
111233223.0,3.0,0.0
111233232.0,1.0,1.0
111233232.0,2.0,0.5
111233232.0,3.0,-0.5
111233322.0,1.0,-0.5
111233322.0,2.0,-0.5
111233322.0,3.0,0.0
111311112.0,1.0,0.3197278911564626
111311112.0,2.0,0.19402985074626866
111311112.0,3.0,0.29770992366412213
111311112.0,5.0,0.45323741007194246
111311112.0,6.0,0.3150105708245243
111311112.0,7.0,0.43875278396436523
111311112.0,8.0,0.16546762589928057
111311121.0,1.0,0.3108108108108108
111311121.0,2.0,-0.034013605442176874
111311121.0,3.0,0.19402985074626866
111311121.0,5.0,0.43875278396436523
111311121.0,6.0,0.22077922077922077
111311121.0,7.0,0.23890063424947147
111311121.0,9.0,0.16546762589928057
111311211.0,1.0,0.20945945945945946
111311211.0,2.0,0.3108108108108108
111311211.0,3.0,0.3197278911564626
111311211.0,5.0,0.5687103594080338
111311211.0,6.0,0.4074074074074074
111311211.0,8.0,0.23890063424947147
111311211.0,9.0,0.43875278396436523
111311223.0,1.0,-0.16666666666666666
111311223.0,2.0,-0.14285714285714285
111311223.0,3.0,0.047619047619047616
111311223.0,5.0,0.5555555555555556
111311223.0,6.0,0.16666666666666666
111311232.0,1.0,0.047619047619047616
111311232.0,2.0,0.3333333333333333
111311232.0,3.0,0.3333333333333333
111311232.0,5.0,0.7777777777777778
111311232.0,6.0,0.42857142857142855
111311322.0,1.0,0.23809523809523808
111311322.0,2.0,-0.5294117647058824
111311322.0,3.0,-0.058823529411764705
111311322.0,5.0,0.2857142857142857
111311322.0,6.0,-0.058823529411764705
111312111.0,1.0,0.4074074074074074
111312111.0,2.0,0.22077922077922077
111312111.0,3.0,0.3150105708245243
111312111.0,5.0,0.2702702702702703
111312111.0,7.0,0.4074074074074074
111312111.0,8.0,0.22077922077922077
111312111.0,9.0,0.3150105708245243
111312123.0,1.0,0.3333333333333333
111312123.0,2.0,0.23809523809523808
111312123.0,3.0,0.0
111312123.0,5.0,0.42857142857142855
111312123.0,7.0,0.16666666666666666
111312132.0,1.0,0.5555555555555556
111312132.0,2.0,0.42857142857142855
111312132.0,3.0,1.0
111312132.0,5.0,0.5555555555555556
111312132.0,7.0,0.42857142857142855
111312213.0,1.0,0.3333333333333333
111312213.0,2.0,0.3333333333333333
111312213.0,3.0,0.42857142857142855
111312213.0,5.0,0.6190476190476191
111312213.0,8.0,0.16666666666666666
111312231.0,1.0,0.3333333333333333
111312231.0,2.0,0.5
111312231.0,3.0,0.7777777777777778
111312231.0,5.0,0.6190476190476191
111312231.0,9.0,0.42857142857142855
111312312.0,1.0,0.5555555555555556
111312312.0,2.0,-0.058823529411764705
111312312.0,3.0,1.0
111312312.0,5.0,0.2857142857142857
111312312.0,8.0,-0.058823529411764705
111312321.0,1.0,0.5
111312321.0,2.0,-0.058823529411764705
111312321.0,3.0,0.17647058823529413
111312321.0,5.0,0.17647058823529413
111312321.0,9.0,-0.058823529411764705
111313122.0,1.0,0.2857142857142857
111313122.0,2.0,0.0
111313122.0,3.0,-0.058823529411764705
111313122.0,5.0,0.7333333333333333
111313122.0,7.0,1.0
111313212.0,1.0,0.2857142857142857
111313212.0,2.0,0.4117647058823529
111313212.0,3.0,0.2857142857142857
111313212.0,5.0,1.0
111313212.0,8.0,1.0
111313221.0,1.0,-0.058823529411764705
111313221.0,2.0,0.0
111313221.0,3.0,0.2857142857142857
111313221.0,5.0,0.7333333333333333
111313221.0,9.0,1.0
111321111.0,1.0,0.5687103594080338
111321111.0,2.0,0.43875278396436523
111321111.0,3.0,0.45323741007194246
111321111.0,6.0,0.2702702702702703
111321111.0,7.0,0.5687103594080338
111321111.0,8.0,0.43875278396436523
111321111.0,9.0,0.45323741007194246
111321123.0,1.0,0.42857142857142855
111321123.0,2.0,1.0
111321123.0,3.0,0.5555555555555556
111321123.0,6.0,0.42857142857142855
111321123.0,7.0,0.5555555555555556
111321132.0,1.0,1.0
111321132.0,2.0,0.42857142857142855
111321132.0,3.0,0.7333333333333333
111321132.0,6.0,0.5555555555555556
111321132.0,7.0,0.7777777777777778
111321213.0,1.0,0.23809523809523808
111321213.0,2.0,0.5555555555555556
111321213.0,3.0,1.0
111321213.0,6.0,0.6190476190476191
111321213.0,8.0,0.5555555555555556
111321231.0,1.0,0.7777777777777778
111321231.0,2.0,0.6190476190476191
111321231.0,3.0,1.0
111321231.0,6.0,0.6190476190476191
111321231.0,9.0,0.7777777777777778
111321312.0,1.0,1.0
111321312.0,2.0,0.2857142857142857
111321312.0,3.0,0.2857142857142857
111321312.0,6.0,0.2857142857142857
111321312.0,8.0,0.2857142857142857
111321321.0,1.0,0.7777777777777778
111321321.0,2.0,1.0
111321321.0,3.0,0.17647058823529413
111321321.0,6.0,0.17647058823529413
111321321.0,9.0,0.2857142857142857
111322113.0,1.0,0.16666666666666666
111322113.0,2.0,0.23809523809523808
111322113.0,3.0,0.047619047619047616
111322113.0,7.0,0.6190476190476191
111322113.0,8.0,0.42857142857142855
111322131.0,1.0,0.42857142857142855
111322131.0,2.0,0.0
111322131.0,3.0,0.3333333333333333
111322131.0,7.0,0.6190476190476191
111322131.0,9.0,0.5555555555555556
111322233.0,1.0,0.5
111322233.0,2.0,0.5
111322233.0,3.0,1.0
111322311.0,1.0,0.42857142857142855
111322311.0,2.0,-0.058823529411764705
111322311.0,3.0,-0.29411764705882354
111322311.0,8.0,0.17647058823529413
111322311.0,9.0,0.2857142857142857
111322323.0,1.0,0.5
111322323.0,2.0,1.0
111322323.0,3.0,-0.5
111322332.0,1.0,1.0
111322332.0,2.0,0.0
111322332.0,3.0,1.0
111323112.0,1.0,1.0
111323112.0,2.0,0.7777777777777778
111323112.0,3.0,0.5555555555555556
111323112.0,7.0,1.0
111323112.0,8.0,0.7333333333333333
111323121.0,1.0,0.7777777777777778
111323121.0,2.0,1.0
111323121.0,3.0,0.7777777777777778
111323121.0,7.0,0.7333333333333333
111323121.0,9.0,0.7333333333333333
111323211.0,1.0,0.5555555555555556
111323211.0,2.0,0.7777777777777778
111323211.0,3.0,1.0
111323211.0,8.0,0.7333333333333333
111323211.0,9.0,1.0
111323223.0,1.0,0.0
111323223.0,2.0,1.0
111323223.0,3.0,1.0
111323232.0,1.0,1.0
111323232.0,2.0,1.0
111323232.0,3.0,1.0
111323322.0,1.0,1.0
111323322.0,2.0,1.0
111323322.0,3.0,0.0
111331122.0,1.0,-0.058823529411764705
111331122.0,2.0,-0.5294117647058824
111331122.0,3.0,0.0
111331122.0,6.0,0.3333333333333333
111331122.0,7.0,1.0
111331212.0,1.0,-0.29411764705882354
111331212.0,2.0,0.17647058823529413
111331212.0,3.0,0.0
111331212.0,6.0,0.5555555555555556
111331212.0,8.0,1.0
111331221.0,1.0,-0.058823529411764705
111331221.0,2.0,-0.29411764705882354
111331221.0,3.0,-0.29411764705882354
111331221.0,6.0,0.23809523809523808
111331221.0,9.0,1.0
111332112.0,1.0,0.23809523809523808
111332112.0,2.0,0.23809523809523808
111332112.0,3.0,1.0
111332112.0,7.0,0.5555555555555556
111332112.0,8.0,0.3333333333333333
111332121.0,1.0,0.3333333333333333
111332121.0,2.0,-0.16666666666666666
111332121.0,3.0,0.23809523809523808
111332121.0,7.0,0.23809523809523808
111332121.0,9.0,0.3333333333333333
111332211.0,1.0,0.16666666666666666
111332211.0,2.0,0.3333333333333333
111332211.0,3.0,0.23809523809523808
111332211.0,8.0,0.23809523809523808
111332211.0,9.0,0.5555555555555556
111332223.0,1.0,0.0
111332223.0,2.0,-0.5
111332223.0,3.0,-0.5
111332232.0,1.0,-0.5
111332232.0,2.0,0.5
111332232.0,3.0,1.0
111332322.0,1.0,0.0
111332322.0,2.0,-1.0
111332322.0,3.0,1.0
112111113.0,1.0,0.3150105708245243
112111113.0,2.0,0.10392609699769054
112111113.0,4.0,0.14492753623188406
112111113.0,5.0,0.4013605442176871
112111113.0,6.0,-0.04861111111111111
112111113.0,7.0,0.25601750547045954
112111113.0,8.0,0.2631578947368421
112111131.0,1.0,0.29770992366412213
112111131.0,2.0,0.3150105708245243
112111131.0,4.0,0.19402985074626866
112111131.0,5.0,0.45323741007194246
112111131.0,6.0,0.16546762589928057
112111131.0,7.0,0.3197278911564626
112111131.0,9.0,0.43875278396436523
112111233.0,1.0,0.7333333333333333
112111233.0,2.0,0.5555555555555556
112111233.0,4.0,0.3333333333333333
112111233.0,5.0,1.0
112111233.0,6.0,0.23809523809523808
112111311.0,1.0,0.3150105708245243
112111311.0,2.0,0.047619047619047616
112111311.0,4.0,0.22077922077922077
112111311.0,5.0,0.19402985074626866
112111311.0,6.0,0.047619047619047616
112111311.0,8.0,0.22077922077922077
112111311.0,9.0,0.3150105708245243
112111323.0,1.0,0.42857142857142855
112111323.0,2.0,0.3333333333333333
112111323.0,4.0,0.3333333333333333
112111323.0,5.0,0.42857142857142855
112111323.0,6.0,0.0
112111332.0,1.0,0.7333333333333333
112111332.0,2.0,0.5555555555555556
112111332.0,4.0,0.6190476190476191
112111332.0,5.0,0.5555555555555556
112111332.0,6.0,1.0
112112133.0,1.0,-0.058823529411764705
112112133.0,2.0,-0.058823529411764705
112112133.0,4.0,-0.5294117647058824
112112133.0,5.0,0.2857142857142857
112112133.0,7.0,0.23809523809523808
112112313.0,1.0,-0.058823529411764705
